arch,condition,seed,task,rho,wd,step,step_req,grok_step,basis,side,mode,energy_share,rank,dc_share
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,30,0.006791824476417069,56,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,31,0.007080544297942681,53,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,32,0.0082267034176998,40,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,33,0.08366039288844797,1,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,34,0.012220103056231656,19,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,35,0.01372844227549001,15,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,36,0.006676524259828738,60,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,37,0.006343773169039403,64,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,38,0.010402578135051401,25,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,39,0.007456606951997631,47,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,40,0.015786261745605833,12,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,41,0.005861013477520762,71,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,42,0.016901298966690296,11,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,43,0.008839327908999252,36,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,44,0.0505099993731913,3,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,45,0.00809326807315862,42,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,46,0.007138903601991507,50,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,47,0.018563541501597784,9,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,48,0.006022018500808668,69,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,49,0.007042254332022728,54,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,50,0.010393479718499878,26,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,51,0.03571445386442974,7,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,52,0.009955339235829334,29,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,53,0.00918010255918362,33,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,54,0.007103308952946646,52,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,55,0.007132695178166751,51,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,56,0.014787020957657675,13,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,57,0.007313283654241359,49,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,58,0.008223018459924101,41,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,59,0.0070310361264226025,55,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,60,0.008812720568411939,37,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,61,0.012460874496737086,18,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,62,0.013652629011991588,16,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,63,0.005067780907754059,74,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,64,0.07920687006858738,2,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,65,0.009750888935072683,32,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,66,0.007519179940807997,46,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,67,0.008282381008675338,39,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,68,0.011945343446883281,21,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,69,0.0062781734729783585,65,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,70,0.005426017157191185,73,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,71,0.006698664057098413,59,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,72,0.00982261267687694,30,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,73,0.010634427088175712,23,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,in,74,0.008034663509344588,43,0.0012930120039620408
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,1,0.005506323712367281,50,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,2,0.009096291728149448,23,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,3,0.004126270376938055,70,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,4,0.007312907360333006,29,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,5,0.08520131139085337,1,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,6,0.004898357877382868,61,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,7,0.0069468727924150335,34,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,8,0.006926117017964896,35,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,9,0.01605448740617207,10,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,10,0.016630873638170066,9,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,11,0.028444153075207916,8,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,12,0.006283940663932792,41,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,13,0.005486559202659783,52,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,14,0.005432899446298361,53,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,15,0.009680078337617443,21,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,16,0.005274634760377577,57,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,17,0.07055456724258853,5,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,18,0.004928538035648666,60,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,19,0.0066816593594500396,38,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,20,0.005320091963880374,55,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,21,0.0058209589500438945,46,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,22,0.00710918566008497,31,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,23,0.005612349084411369,48,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,24,0.008411901754877861,25,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,25,0.005177595476671666,58,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,26,0.004448863854495474,65,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,27,0.009369464791032334,22,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,28,0.0059531720285050434,43,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,29,0.04891274504395108,6,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,30,0.005294482243088532,56,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,31,0.005492460453867718,51,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,32,0.006406222029849212,40,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,33,0.0785891202896919,3,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,34,0.005840687503828316,45,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,35,0.012181550950880898,17,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,36,0.0058612410296218055,44,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,37,0.004260840500709979,68,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,38,0.012274681458541789,16,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,39,0.003855468611106894,73,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,40,0.012674270869212615,14,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,41,0.0043845610757485744,67,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,42,0.015726498830252175,12,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,43,0.006734833263318852,37,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,44,0.08127802278090239,2,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,45,0.0073765803221061115,28,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,46,0.004617020709567502,64,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,47,0.013837740377159864,13,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,48,0.004125459131529707,71,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,49,0.0033551665723043343,74,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,50,0.008037668567953423,26,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,51,0.04576014644173297,7,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,52,0.008572898571753342,24,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,53,0.0071746657744816795,30,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,54,0.0057578198647309465,47,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,55,0.004823878251958765,63,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,56,0.010902449875252282,20,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,57,0.006980467090786908,33,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,58,0.0053768922496867785,54,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,59,0.015802151435241423,11,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,60,0.006648870917721812,39,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,61,0.004149133438353216,69,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,62,0.011297802985940388,19,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,63,0.005033672836002845,59,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,64,0.07760283338361686,4,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,65,0.0075832161903407105,27,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,66,0.004013331714587669,72,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,67,0.006274867071028156,42,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,68,0.011428244259961612,18,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,69,0.012423573933346237,15,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,70,0.004848476742481893,62,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,71,0.004423191236956997,66,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,72,0.00675598931314024,36,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,73,0.00700162672890273,32,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1001,add,0.05,0.3,8125,1g,8125,natural,out,74,0.005556050088269701,49,0.0004733487748378468
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,1,0.00949217181317263,63,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,2,0.008453784901578255,70,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,3,0.02340399805767664,5,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,4,0.008997943888490852,66,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,5,0.00829447326376137,73,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,6,0.011887761844412776,42,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,7,0.012179686207465764,40,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,8,0.011360938299127078,47,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,9,0.011661823369461989,44,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,10,0.016080323324467793,15,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,11,0.009257104305532638,65,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,12,0.01696454164872314,9,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,13,0.01341763037575158,31,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,14,0.011334058394807682,48,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,15,0.01688149385435366,10,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,16,0.009432427028900627,64,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,17,0.011061585035308396,51,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,18,0.009998639305555506,59,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,19,0.013411111423295834,32,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,20,0.015307830706198138,19,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,21,0.015742370748214222,17,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,22,0.010455486973074458,54,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,23,0.00838303497835505,71,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,24,0.008190213513131905,74,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,25,0.012962641949530465,34,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,26,0.016246588999522096,14,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,27,0.012687851580658075,36,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,28,0.016834003687070578,11,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,29,0.013891591848531578,29,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,30,0.01511505834263282,20,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,31,0.016770570727120047,12,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,32,0.011083640918959498,50,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,33,0.028424892154214888,1,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,34,0.012670188388179583,37,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,35,0.010274857681450082,57,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,36,0.01553440295317577,18,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,37,0.00977532229442715,61,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,38,0.024945270714743197,4,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,39,0.01303288242962759,33,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,40,0.009714698085056891,62,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,41,0.008617623999615229,69,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,42,0.015099883287754199,21,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,43,0.011837828953605823,43,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,44,0.026705368585317694,2,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,45,0.011568340875487236,45,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,46,0.013733345988374158,30,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,47,0.015993115344809603,16,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,48,0.01034777798968121,55,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,49,0.015002853090918571,22,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,50,0.014506795834408686,25,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,51,0.010022277034239186,58,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,52,0.012281252626452462,38,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,53,0.010275594366856938,56,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,54,0.010721354548602943,53,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,55,0.011256819226814914,49,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,56,0.01675326586951956,13,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,57,0.022709654059215,6,0.0010006415246067264
kimi,kimi_add_rho0.05_wd0.3_tiersNone,1002,add,0.05,0.3,2000,0.25g,8700,natural,in,58,0.01223104300290523,39,0.0010006415246067264
